Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2022-04-04,178.44000244140625,244.8699951171875,187.66000366210938,191.17999267578125,220.80999755859375,218.85000610351562,55.869998931884766,164.3699951171875,138.5800018310547,64.01000213623047,328.2099914550781,305.5799865722656,196.07000732421875,130.27000427246094,49.20000076293945,176.47000122070312,135.91000366210938,62.540000915527344,246.8300018310547,149.52999877929688,83.48999786376953,314.9700012207031,134.33999633789062,154.0800018310547,181.82000732421875,510.0199890136719,227.74000549316406,52.459999084472656,43.400001525878906,151.0399932861328
2022-04-05,175.05999755859375,244.55999755859375,185.39999389648438,182.64999389648438,216.02000427246094,210.13999938964844,54.91999816894531,163.36000061035156,135.6199951171875,63.4900016784668,323.9599914550781,304.8599853515625,193.6300048828125,128.88999938964844,48.130001068115234,177.61000061035156,133.33999633789062,62.470001220703125,248.50999450683594,148.89999389648438,83.72000122070312,310.8800048828125,132.3000030517578,154.6199951171875,181.38999938964844,517.760009765625,226.08999633789062,52.779998779296875,43.4900016784668,151.47000122070312
2022-04-06,171.8300018310547,249.92999267578125,183.7100067138672,178.72000122070312,216.2100067138672,200.82000732421875,54.369998931884766,164.80999755859375,132.57000732421875,61.66999816894531,316.260009765625,298.5400085449219,193.6199951171875,129.38999938964844,47.540000915527344,182.22999572753906,131.49000549316406,63.099998474121094,251.4600067138672,150.3000030517578,84.97000122070312,299.5,128.36000061035156,156.8300018310547,182.5800018310547,531.75,219.00999450683594,53.20000076293945,44.310001373291016,154.99000549316406
2022-04-07,172.13999938964844,251.63999938964844,182.38999938964844,177.97000122070312,215.89999389648438,200.16000366210938,54.630001068115234,167.10000610351562,131.8699951171875,61.25,314.1499938964844,302.75,192.6999969482422,128.5500030517578,47.560001373291016,181.75999450683594,131.08999633789062,63.439998626708984,254.36000061035156,149.9499969482422,86.80000305175781,301.3699951171875,129.3800048828125,158.86000061035156,182.08999633789062,536.9500122070312,216.14999389648438,52.66999816894531,45.11000061035156,156.5399932861328
2022-04-08,170.08999633789062,252.02000427246094,183.6999969482422,175.1999969482422,217.02999877929688,197.1699981689453,54.279998779296875,169.92999267578125,131.8699951171875,61.68000030517578,321.3900146484375,311.1099853515625,190.16000366210938,127.7300033569336,47.02000045776367,182.1199951171875,133.49000549316406,63.83000183105469,251.4600067138672,149.80999755859375,87.68000030517578,296.9700012207031,128.14999389648438,160.10000610351562,184.86000061035156,545.9600219726562,216.97999572753906,53.529998779296875,45.41999816894531,157.41000366210938
2022-04-11,165.75,250.8699951171875,177.57000732421875,175.02999877929688,216.0500030517578,195.4499969482422,52.880001068115234,165.55999755859375,130.64999389648438,61.95000076293945,320.760009765625,306.7200012207031,189.27000427246094,126.37000274658203,46.56999969482422,179.83999633789062,133.0,63.810001373291016,250.4499969482422,150.1199951171875,86.62999725341797,285.260009765625,124.9800033569336,159.49000549316406,185.63999938964844,537.4400024414062,214.75,53.900001525878906,44.43000030517578,154.2899932861328
2022-04-12,167.66000366210938,250.0399932861328,175.5399932861328,176.27999877929688,216.6999969482422,194.80999755859375,51.81999969482422,169.00999450683594,130.83999633789062,63.2599983215332,319.7799987792969,306.2900085449219,190.99000549316406,125.9800033569336,46.5,179.89999389648438,131.5399932861328,64.55999755859375,249.1699981689453,148.5800018310547,85.62999725341797,282.05999755859375,125.04000091552734,159.00999450683594,184.94000244140625,533.7100219726562,211.39999389648438,53.66999816894531,44.22999954223633,153.22999572753906
2022-04-13,170.39999389648438,253.50999450683594,179.58999633789062,182.8699951171875,218.27000427246094,195.72000122070312,52.150001525878906,171.6699981689453,132.35000610351562,64.16000366210938,321.9700012207031,310.4200134277344,194.85000610351562,126.13999938964844,47.0099983215332,180.66000366210938,127.30000305175781,64.7300033569336,251.3300018310547,148.66000366210938,86.12999725341797,287.6199951171875,127.48999786376953,159.4600067138672,183.7100067138672,537.0,213.27000427246094,54.13999938964844,44.599998474121094,157.22000122070312
2022-04-14,165.2899932861328,254.02000427246094,181.16000366210938,181.94000244140625,227.80999755859375,189.41000366210938,51.16999816894531,171.58999633789062,130.47000122070312,65.48999786376953,321.6400146484375,304.5199890136719,195.19000244140625,126.55999755859375,45.66999816894531,179.89999389648438,126.12000274658203,65.0199966430664,250.50999450683594,147.3800048828125,86.91000366210938,279.8299865722656,133.4600067138672,158.57000732421875,184.24000549316406,534.8200073242188,212.7899932861328,53.83000183105469,44.810001373291016,157.0800018310547
2022-04-18,165.07000732421875,251.92999267578125,184.47999572753906,179.85000610351562,229.9199981689453,187.00999450683594,51.11000061035156,173.88999938964844,127.7699966430664,65.87999725341797,329.8800048828125,300.2099914550781,192.07000732421875,126.16999816894531,46.63999938964844,177.66000366210938,128.4600067138672,64.44000244140625,251.05999755859375,146.17999267578125,86.06999969482422,280.5199890136719,131.6300048828125,157.05999755859375,185.22000122070312,534.0800170898438,213.1699981689453,53.38999938964844,44.5,155.8800048828125
2022-04-19,167.39999389648438,253.3699951171875,187.1699981689453,185.97999572753906,232.16000366210938,191.38999938964844,51.83000183105469,171.8300018310547,131.89999389648438,67.05000305175781,335.95001220703125,307.79998779296875,197.1999969482422,129.14999389648438,47.93000030517578,183.0800018310547,131.1199951171875,65.06999969482422,255.39999389648438,150.10000610351562,85.79000091552734,285.29998779296875,137.0500030517578,159.41000366210938,176.16000366210938,537.7000122070312,215.6999969482422,53.75,45.599998474121094,157.64999389648438
2022-04-20,167.22999572753906,255.3800048828125,188.4600067138672,183.5500030517578,235.0800018310547,186.22999572753906,53.02000045776367,172.52999877929688,124.56999969482422,67.54000091552734,341.05999755859375,315.1400146484375,196.33999633789062,138.32000732421875,48.11000061035156,183.88999938964844,131.5800018310547,65.95999908447266,255.85000610351562,150.58999633789062,86.45999908447266,286.3599853515625,135.8699951171875,163.64999389648438,177.7100067138672,546.010009765625,217.7899932861328,54.40999984741211,46.540000915527344,159.6300048828125
2022-04-21,166.4199981689453,255.4600067138672,185.74000549316406,181.02000427246094,232.57000732421875,177.22999572753906,52.779998779296875,164.5800018310547,121.66000366210938,69.51000213623047,334.29998779296875,310.3599853515625,195.94000244140625,139.85000610351562,47.5,183.36000061035156,130.55999755859375,66.20999908447266,255.25,151.77000427246094,86.2300033569336,280.80999755859375,135.4600067138672,162.61000061035156,176.25999450683594,537.4400024414062,216.4499969482422,55.0099983215332,46.810001373291016,159.8699951171875
2022-04-22,161.7899932861328,250.35000610351562,180.5399932861328,176.9199981689453,216.3000030517578,171.42999267578125,51.36000061035156,160.9499969482422,118.2699966430664,68.5,319.7699890136719,300.1099853515625,190.6300048828125,138.25,46.540000915527344,181.5399932861328,126.80999755859375,65.25,250.1699981689453,149.1699981689453,84.58999633789062,274.0299987792969,129.07000732421875,161.25,173.11000061035156,520.9400024414062,208.1699981689453,51.90999984741211,45.540000915527344,156.86000061035156
2022-04-25,162.8800048828125,252.1699981689453,184.10000610351562,175.91000366210938,216.6999969482422,174.57000732421875,51.939998626708984,157.49000549316406,119.94999694824219,68.06999969482422,321.4200134277344,304.94000244140625,191.82000732421875,139.10000610351562,47.060001373291016,186.00999450683594,126.7699966430664,65.94000244140625,252.8800048828125,148.60000610351562,85.44000244140625,280.7200012207031,127.94000244140625,162.5500030517578,174.44000244140625,524.27001953125,209.9499969482422,50.279998779296875,45.38999938964844,156.94000244140625
2022-04-26,156.8000030517578,249.8699951171875,178.64999389648438,167.0399932861328,210.3000030517578,170.0800018310547,50.900001525878906,156.52999877929688,115.7699966430664,67.37000274658203,313.1199951171875,299.9599914550781,187.6699981689453,136.19000244140625,45.52000045776367,184.67999267578125,123.0199966430664,65.05000305175781,248.5800018310547,144.22000122070312,84.4800033569336,270.2200012207031,120.5199966430664,159.7899932861328,172.66000366210938,513.780029296875,201.10000610351562,49.40999984741211,44.869998931884766,155.3000030517578
2022-04-27,156.57000732421875,248.7899932861328,177.6300048828125,154.4600067138672,213.9600067138672,174.67999267578125,49.310001373291016,156.24000549316406,115.20999908447266,67.44999694824219,313.2300109863281,301.6000061035156,186.35000610351562,135.05999755859375,45.220001220703125,182.10000610351562,121.41999816894531,65.55999755859375,247.13999938964844,144.2100067138672,84.41000366210938,283.2200012207031,121.23999786376953,159.36000061035156,173.5500030517578,513.8099975585938,214.11000061035156,48.459999084472656,44.22999954223633,154.24000549316406
2022-04-28,163.63999938964844,238.1300048828125,181.97999572753906,154.22000122070312,212.44000244140625,185.74000549316406,50.630001068115234,161.7899932861328,115.29000091552734,67.80999755859375,318.4100036621094,311.760009765625,189.9199981689453,135.74000549316406,46.84000015258789,183.4600067138672,123.33999633789062,66.19000244140625,254.19000244140625,147.13999938964844,88.58000183105469,289.6300048828125,127.05000305175781,163.41000366210938,174.5,524.4199829101562,220.66000366210938,48.400001525878906,44.529998779296875,156.2100067138672
2022-04-29,157.64999389648438,233.19000244140625,174.7100067138672,148.83999633789062,210.5399932861328,175.94000244140625,48.97999954223633,156.6699981689453,111.62999725341797,66.5,305.489990234375,300.3999938964844,193.50999450683594,132.2100067138672,43.59000015258789,180.4600067138672,119.36000061035156,64.61000061035156,249.16000366210938,144.22000122070312,88.69000244140625,277.5199890136719,124.69999694824219,160.5500030517578,171.05999755859375,508.54998779296875,213.1300048828125,46.29999923706055,42.400001525878906,152.99000549316406
2022-05-02,157.9600067138672,230.9199981689453,171.6199951171875,148.61000061035156,212.07000732421875,177.57000732421875,49.86000061035156,159.75,113.5,67.05999755859375,310.4200134277344,306.9700012207031,196.8699951171875,133.0399932861328,44.959999084472656,178.63999938964844,120.44999694824219,63.439998626708984,246.63999938964844,145.91000366210938,87.6500015258789,284.4700012207031,126.08000183105469,158.3800048828125,170.08999633789062,501.1499938964844,211.52999877929688,46.22999954223633,42.52000045776367,151.97999572753906
2022-05-03,159.47999572753906,232.19000244140625,172.11000061035156,153.5800018310547,213.6199951171875,178.36000061035156,49.91999816894531,162.49000549316406,113.55000305175781,68.1500015258789,314.6600036621094,304.9599914550781,197.0399932861328,132.52000427246094,45.060001373291016,178.2899932861328,123.02999877929688,63.08000183105469,245.8699951171875,148.0800018310547,87.0999984741211,281.7799987792969,122.86000061035156,156.2100067138672,171.75999450683594,499.6199951171875,208.55999755859375,47.16999816894531,42.939998626708984,152.50999450683594
2022-05-04,166.02000427246094,236.10000610351562,177.82000732421875,156.97000122070312,222.58999633789062,185.47999572753906,51.58000183105469,167.58999633789062,116.19000244140625,70.61000061035156,324.1099853515625,315.30999755859375,205.85000610351562,137.39999389648438,46.540000915527344,180.1999969482422,127.0999984741211,65.02999877929688,254.32000732421875,154.22999572753906,88.5199966430664,289.9800109863281,126.05999755859375,157.36000061035156,175.4499969482422,507.6199951171875,214.52000427246094,48.369998931884766,44.459999084472656,154.6199951171875
2022-05-05,156.77000427246094,234.35000610351562,171.00999450683594,150.47000122070312,215.92999267578125,172.3000030517578,49.61000061035156,166.25999450683594,112.61000061035156,68.47000122070312,313.07000732421875,299.1099853515625,197.8699951171875,135.9199981689453,44.599998474121094,176.75999450683594,123.91999816894531,64.51000213623047,248.9199981689453,149.4600067138672,88.01000213623047,277.3500061035156,118.62999725341797,154.4600067138672,172.00999450683594,494.7200012207031,205.24000549316406,47.84000015258789,43.779998779296875,152.74000549316406
2022-05-06,157.27999877929688,236.5,167.14999389648438,148.89999389648438,214.64999389648438,169.6999969482422,49.33000183105469,170.69000244140625,110.29000091552734,67.93000030517578,312.9599914550781,294.30999755859375,195.42999267578125,137.6699981689453,44.29999923706055,176.3699951171875,123.72000122070312,64.73999786376953,250.77999877929688,149.52999877929688,88.38999938964844,274.7300109863281,114.48999786376953,156.0,171.63999938964844,499.6199951171875,202.82000732421875,48.27000045776367,43.9900016784668,149.55999755859375
2022-05-09,152.05999755859375,239.24000549316406,161.02000427246094,133.30999755859375,206.2899932861328,163.60000610351562,48.959999084472656,159.25,106.9800033569336,66.62999725341797,308.8900146484375,297.0299987792969,193.9600067138672,134.44000244140625,43.06999969482422,177.3300018310547,121.86000061035156,64.61000061035156,247.49000549316406,152.3800048828125,87.63999938964844,264.5799865722656,111.20999908447266,155.61000061035156,171.9199981689453,486.4200134277344,193.0,48.619998931884766,43.849998474121094,151.30999755859375
2022-05-10,154.50999450683594,240.7100067138672,161.8300018310547,132.9499969482422,202.99000549316406,167.14999389648438,49.54999923706055,160.77999877929688,107.68000030517578,65.80999755859375,305.05999755859375,291.1600036621094,194.77000427246094,129.1300048828125,44.0099983215332,177.08999633789062,118.88999938964844,64.01000213623047,245.67999267578125,149.1199951171875,87.80999755859375,269.5,109.48999786376953,154.7899932861328,172.99000549316406,488.010009765625,193.5800018310547,48.130001068115234,43.310001373291016,149.17999267578125
2022-05-11,146.5,240.63999938964844,159.38999938964844,129.38999938964844,205.2100067138672,161.27000427246094,48.650001525878906,163.16000366210938,105.20999908447266,66.79000091552734,301.54998779296875,282.9599914550781,192.02000427246094,130.75,42.83000183105469,176.1300048828125,118.13999938964844,64.30999755859375,244.42999267578125,146.41000366210938,89.19000244140625,260.54998779296875,107.91999816894531,152.61000061035156,172.3800048828125,486.1499938964844,196.72000122070312,47.880001068115234,43.349998474121094,147.6199951171875
2022-05-12,142.55999755859375,244.72000122070312,153.27000427246094,123.13999938964844,203.02999877929688,160.4199981689453,48.290000915527344,164.7100067138672,104.30999755859375,67.04000091552734,299.4100036621094,289.69000244140625,192.9199981689453,132.89999389648438,42.84000015258789,177.8699951171875,118.04000091552734,64.51000213623047,244.19000244140625,149.58999633789062,90.83000183105469,255.35000610351562,107.9000015258789,151.99000549316406,173.3699951171875,478.79998779296875,193.97000122070312,48.060001373291016,43.15999984741211,147.47999572753906
2022-05-13,147.11000061035156,243.39999389648438,158.75,127.19999694824219,204.3300018310547,166.91000366210938,49.560001373291016,167.8699951171875,107.33000183105469,67.55999755859375,306.989990234375,296.0299987792969,193.52999877929688,133.60000610351562,43.599998474121094,176.85000610351562,119.08999633789062,65.72000122070312,245.0399932861328,149.3000030517578,90.41000366210938,261.1199951171875,113.01000213623047,153.6199951171875,172.77999877929688,485.3999938964844,199.22999572753906,48.18000030517578,43.54999923706055,148.0500030517578
2022-05-16,145.5399932861328,243.8699951171875,156.42999267578125,124.05000305175781,207.19000244140625,164.1199951171875,49.0,173.00999450683594,105.18000030517578,67.9800033569336,303.44000244140625,295.989990234375,193.9600067138672,135.02999877929688,43.08000183105469,178.0800018310547,118.26000213623047,65.95999908447266,244.0399932861328,150.5,92.31999969482422,261.5,112.5999984741211,155.1199951171875,174.5,489.2200012207031,197.80999755859375,49.040000915527344,44.150001525878906,148.2100067138672
2022-05-17,149.24000549316406,245.35000610351562,161.85000610351562,132.0500030517578,213.08999633789062,163.72999572753906,50.599998474121094,174.02999877929688,108.63999938964844,69.97000122070312,312.9700012207031,300.95001220703125,199.05999755859375,138.3699951171875,44.400001525878906,178.82000732421875,122.18000030517578,65.77999877929688,241.6300048828125,152.33999633789062,93.0,266.82000732421875,115.9000015258789,154.67999267578125,177.38999938964844,492.5299987792969,204.0,48.939998626708984,44.939998626708984,131.35000610351562
2022-05-18,140.82000732421875,243.9600067138672,156.10000610351562,125.5199966430664,207.94000244140625,157.3300018310547,48.36000061035156,168.05999755859375,104.30000305175781,68.91000366210938,306.7300109863281,285.17999267578125,193.8699951171875,132.94000244140625,42.349998474121094,175.5,120.08999633789062,61.20000076293945,231.0500030517578,148.92999267578125,92.0999984741211,254.0800018310547,109.37000274658203,145.0399932861328,174.32000732421875,471.3800048828125,199.99000549316406,48.88999938964844,41.16999816894531,122.43000030517578
2022-05-19,137.35000610351562,244.77000427246094,154.0,127.13999938964844,206.75999450683594,155.60000610351562,41.720001220703125,166.86000061035156,103.13999938964844,68.76000213623047,308.20001220703125,287.760009765625,192.64999389648438,129.66000366210938,42.0099983215332,173.94000244140625,118.30999755859375,60.0,229.0,146.9600067138672,92.08999633789062,253.13999938964844,106.44000244140625,141.6999969482422,169.3000030517578,478.54998779296875,197.3699951171875,49.099998474121094,40.61000061035156,119.06999969482422
2022-05-20,137.58999633789062,247.5,153.24000549316406,120.69999694824219,197.82000732421875,159.64999389648438,42.939998626708984,167.82000732421875,102.41999816894531,68.11000061035156,306.79998779296875,287.19000244140625,189.75,128.47999572753906,41.650001525878906,176.97999572753906,117.33999633789062,60.97999954223633,233.91000366210938,143.8300018310547,93.55000305175781,252.55999755859375,108.0,141.7899932861328,168.24000549316406,485.7300109863281,199.02999877929688,49.529998779296875,40.959999084472656,119.19999694824219
2022-05-23,143.11000061035156,249.0399932861328,159.0399932861328,124.06999969482422,204.14999389648438,160.32000732421875,43.349998474121094,171.72000122070312,105.83000183105469,67.48999786376953,316.6099853515625,286.0299987792969,189.5800018310547,131.1699981689453,42.0,179.44000244140625,124.5999984741211,62.86000061035156,238.0,144.3800048828125,93.83000183105469,260.6499938964844,108.62999725341797,145.0500030517578,172.10000610351562,492.0799865722656,207.55999755859375,49.66999816894531,42.150001525878906,122.5999984741211
2022-05-24,140.36000061035156,251.88999938964844,155.6300048828125,119.4000015258789,205.64999389648438,156.92999267578125,43.77000045776367,172.63999938964844,101.58999633789062,67.06999969482422,313.95001220703125,287.9200134277344,189.9600067138672,133.8000030517578,41.66999816894531,181.39999389648438,126.36000061035156,64.0199966430664,244.52000427246094,145.75,94.63999938964844,259.6199951171875,107.29000091552734,147.6300048828125,173.91000366210938,497.55999755859375,202.6300048828125,50.68000030517578,42.08000183105469,124.12999725341797
2022-05-25,140.52000427246094,253.00999450683594,160.50999450683594,122.05999755859375,209.30999755859375,159.64999389648438,44.0,175.41000366210938,103.26000213623047,67.30000305175781,314.8999938964844,293.57000732421875,190.44000244140625,134.38999938964844,42.20000076293945,179.6199951171875,127.23999786376953,64.06999969482422,244.00999450683594,145.7899932861328,93.75,262.5199890136719,108.19999694824219,145.2100067138672,173.58999633789062,498.0899963378906,203.83999633789062,51.2400016784668,42.459999084472656,123.37000274658203
2022-05-26,143.77999877929688,253.0500030517578,165.3699951171875,127.7300033569336,212.99000549316406,162.4600067138672,44.9900016784668,176.58999633789062,105.61000061035156,67.83999633789062,323.6300048828125,302.80999755859375,193.10000610351562,136.88999938964844,43.47999954223633,179.4600067138672,129.44000244140625,64.30000305175781,248.08999633789062,147.0399932861328,92.30999755859375,265.8999938964844,112.94000244140625,146.47999572753906,174.8699951171875,502.2300109863281,208.5500030517578,50.9900016784668,43.040000915527344,126.0
2022-05-27,149.63999938964844,255.25999450683594,169.60000610351562,132.22999572753906,217.13999938964844,165.10000610351562,45.619998931884766,178.27999877929688,109.31999969482422,69.05999755859375,328.5799865722656,308.4599914550781,196.35000610351562,139.27000427246094,44.54999923706055,181.08999633789062,131.27000427246094,64.68000030517578,251.8699951171875,149.50999450683594,93.08000183105469,273.239990234375,115.98999786376953,148.72000122070312,177.8300018310547,507.1099853515625,212.8800048828125,51.400001525878906,43.709999084472656,128.47999572753906
2022-05-31,148.83999633789062,256.739990234375,168.82000732421875,131.39999389648438,215.85000610351562,160.24000549316406,45.04999923706055,174.66000366210938,110.44000244140625,67.9800033569336,326.8500061035156,302.75,193.6199951171875,138.83999633789062,44.41999816894531,179.52999877929688,132.22999572753906,63.380001068115234,252.2100067138672,149.2899932861328,92.02999877929688,271.8699951171875,118.8499984741211,147.8800048828125,179.0399932861328,496.7799987792969,212.1699981689453,51.290000915527344,43.83000183105469,128.6300048828125
2022-06-01,148.7100067138672,253.4199981689453,165.75999450683594,130.64999389648438,217.57000732421875,176.07000732421875,45.22999954223633,176.32000732421875,109.19000244140625,68.11000061035156,321.8500061035156,297.19000244140625,191.91000366210938,139.42999267578125,44.11000061035156,177.7100067138672,129.91000366210938,63.06999969482422,249.27999877929688,146.4199981689453,91.13999938964844,272.4200134277344,118.68000030517578,145.63999938964844,176.2899932861328,492.54998779296875,209.92999267578125,51.400001525878906,43.2599983215332,125.44999694824219
2022-06-02,151.2100067138672,248.27999877929688,169.13999938964844,140.5,220.0,188.39999389648438,45.790000915527344,176.0,110.87000274658203,68.0999984741211,324.25,305.8699951171875,197.0399932861328,140.14999389648438,44.84000015258789,177.14999389648438,132.0,63.72999954223633,250.3800048828125,148.17999267578125,90.0,274.5799865722656,123.41000366210938,147.2100067138672,178.05999755859375,492.260009765625,215.0500030517578,51.290000915527344,43.43000030517578,127.51000213623047
2022-06-03,145.3800048828125,248.4499969482422,166.8300018310547,139.25,222.89999389648438,184.91000366210938,45.25,177.60000610351562,108.66999816894531,67.02999877929688,318.67999267578125,305.0799865722656,194.82000732421875,141.17999267578125,43.38999938964844,176.4199981689453,130.16000366210938,62.970001220703125,248.36000061035156,145.97000122070312,89.91000366210938,270.0199890136719,120.94999694824219,145.88999938964844,174.19000244140625,485.6099853515625,212.64999389648438,50.810001373291016,43.13999938964844,125.31999969482422
2022-06-06,146.13999938964844,245.44000244140625,167.02000427246094,139.24000549316406,223.6300048828125,182.8699951171875,45.33000183105469,176.8300018310547,107.83000183105469,67.06999969482422,320.510009765625,303.8900146484375,195.19000244140625,142.8800048828125,43.34000015258789,176.39999389648438,129.72999572753906,62.869998931884766,248.07000732421875,146.2100067138672,89.83999633789062,268.75,120.2300033569336,145.32000732421875,176.97999572753906,490.17999267578125,212.94000244140625,51.2400016784668,43.38999938964844,124.87000274658203
2022-06-07,148.7100067138672,246.41000366210938,168.69000244140625,140.82000732421875,227.10000610351562,187.14999389648438,45.56999969482422,180.1999969482422,107.79000091552734,67.37000274658203,321.510009765625,301.7699890136719,197.6199951171875,142.77999877929688,43.529998779296875,178.33999633789062,130.07000732421875,63.25,248.94000244140625,146.8699951171875,90.4800033569336,272.5,121.66999816894531,146.94000244140625,178.63999938964844,497.1000061035156,214.5,51.650001525878906,43.0,123.37000274658203
2022-06-08,147.9600067138672,245.47999572753906,165.9600067138672,139.6300048828125,229.8000030517578,189.19000244140625,44.91999816894531,181.1300048828125,107.33999633789062,67.23999786376953,314.67999267578125,297.5299987792969,194.52000427246094,140.8300018310547,41.22999954223633,177.27999877929688,128.0,62.88999938964844,245.61000061035156,145.4199981689453,89.4800033569336,270.4100036621094,122.4000015258789,145.11000061035156,175.97000122070312,493.5299987792969,213.5,51.54999923706055,42.599998474121094,122.30000305175781
2022-06-09,142.63999938964844,241.75,160.97999572753906,133.72999572753906,223.6699981689453,187.11000061035156,44.2599983215332,177.52000427246094,103.30000305175781,65.86000061035156,304.2200012207031,299.8599853515625,192.00999450683594,137.9600067138672,40.0099983215332,173.7100067138672,125.30999755859375,61.79999923706055,242.16000366210938,144.17999267578125,88.0,264.7900085449219,118.5999984741211,142.49000549316406,171.52999877929688,489.42999267578125,206.11000061035156,50.939998626708984,41.720001220703125,121.0199966430664
2022-06-10,137.1300048828125,240.00999450683594,154.4199981689453,127.0,215.17999267578125,178.4499969482422,43.4900016784668,175.39999389648438,99.4000015258789,61.869998931884766,287.0199890136719,289.239990234375,186.27999877929688,136.19000244140625,39.18000030517578,172.5500030517578,119.55000305175781,61.40999984741211,237.3800048828125,137.64999389648438,87.18000030517578,252.99000549316406,114.7300033569336,141.9499969482422,169.3000030517578,484.6300048828125,199.50999450683594,50.81999969482422,41.540000915527344,121.69999694824219
2022-06-13,131.8800048828125,236.77000427246094,146.2899932861328,115.86000061035156,206.8800048828125,166.02999877929688,43.2400016784668,167.3300018310547,95.70999908447266,58.68000030517578,283.32000732421875,283.1600036621094,184.4199981689453,135.11000061035156,37.77000045776367,170.80999755859375,115.98999786376953,61.34000015258789,238.47000122070312,136.3699951171875,85.0,242.25999450683594,110.44000244140625,138.14999389648438,167.7100067138672,469.70001220703125,192.25999450683594,49.59000015258789,40.279998779296875,119.41000366210938
2022-06-14,132.75999450683594,235.6999969482422,144.60000610351562,122.16000366210938,206.69000244140625,164.4499969482422,42.90999984741211,167.5500030517578,94.22000122070312,58.560001373291016,282.5400085449219,278.6700134277344,183.27999877929688,135.72000122070312,37.93000030517578,168.19000244140625,114.05999755859375,59.22999954223633,238.75999450683594,135.25,84.5,244.49000549316406,110.72000122070312,133.83999633789062,166.30999755859375,461.75,193.52000427246094,49.15999984741211,40.20000076293945,119.45999908447266
2022-06-15,135.42999267578125,235.5800018310547,146.22000122070312,133.72000122070312,206.0,168.5500030517578,43.79999923706055,164.25999450683594,95.87999725341797,57.40999984741211,290.07000732421875,279.7300109863281,184.97000122070312,137.05999755859375,38.650001525878906,169.99000549316406,115.41000366210938,59.66999816894531,238.89999389648438,134.3300018310547,84.62999725341797,251.75999450683594,113.44000244140625,132.50999450683594,165.5399932861328,464.3299865722656,196.16000366210938,49.150001525878906,40.72999954223633,119.37999725341797
2022-06-16,130.05999755859375,230.7100067138672,137.5,133.36000061035156,194.7899932861328,159.85000610351562,43.31999969482422,155.47999572753906,94.27999877929688,55.41999816894531,284.9800109863281,273.4599914550781,179.8800048828125,135.6699981689453,37.34000015258789,170.0800018310547,113.43000030517578,59.06999969482422,235.19000244140625,130.94000244140625,84.88999938964844,244.97000122070312,107.12000274658203,133.32000732421875,161.3800048828125,456.0899963378906,189.0500030517578,48.84000015258789,39.66999816894531,120.62000274658203
2022-06-17,131.55999755859375,234.72000122070312,144.17999267578125,136.8000030517578,192.63999938964844,163.25999450683594,43.38999938964844,148.3800048828125,94.33999633789062,54.77000045776367,279.7900085449219,270.7300109863281,179.6999969482422,135.02000427246094,36.970001220703125,169.4600067138672,113.02999877929688,59.43000030517578,234.3800048828125,129.83999633789062,84.62000274658203,247.64999389648438,107.33999633789062,132.36000061035156,161.8800048828125,452.05999755859375,190.00999450683594,49.029998779296875,39.31999969482422,118.29000091552734
2022-06-21,135.8699951171875,238.41000366210938,144.75999450683594,136.75,196.3699951171875,166.8300018310547,44.13999938964844,154.58999633789062,93.29000091552734,54.95000076293945,284.80999755859375,269.20001220703125,180.50999450683594,137.85000610351562,37.72999954223633,173.00999450683594,115.83000183105469,60.70000076293945,239.58999633789062,130.00999450683594,88.02999877929688,253.74000549316406,108.68000030517578,136.3699951171875,162.6300048828125,480.32000732421875,194.38999938964844,50.650001525878906,40.099998474121094,122.16999816894531
2022-06-22,135.35000610351562,240.13999938964844,144.38999938964844,137.16000366210938,187.8300018310547,167.4499969482422,43.56999969482422,147.8699951171875,93.5,52.34000015258789,284.5400085449219,268.9800109863281,177.72999572753906,137.0800018310547,37.380001068115234,175.74000549316406,115.18000030517578,61.150001525878906,243.05999755859375,130.39999389648438,89.16000366210938,253.1300048828125,104.91999816894531,138.5,163.14999389648438,489.67999267578125,193.82000732421875,50.790000915527344,40.45000076293945,120.69000244140625
2022-06-23,138.27000427246094,243.08999633789062,141.64999389648438,133.97000122070312,178.6699981689453,173.0500030517578,42.93000030517578,142.42999267578125,94.30000305175781,51.060001373291016,286.1700134277344,275.4200134277344,174.57000732421875,138.44000244140625,37.40999984741211,179.66000366210938,113.91999816894531,61.880001068115234,243.5800018310547,130.14999389648438,92.0,258.8599853515625,108.0,142.3000030517578,159.77000427246094,499.80999755859375,196.63999938964844,52.09000015258789,40.88999938964844,123.62000274658203
2022-06-24,141.66000366210938,245.3699951171875,146.14999389648438,141.52999877929688,185.49000549316406,185.9199981689453,44.099998474121094,144.77000427246094,97.77999877929688,53.13999938964844,302.75,283.0,180.02000427246094,142.05999755859375,38.61000061035156,182.2899932861328,117.31999969482422,63.040000915527344,247.89999389648438,134.3300018310547,93.12999725341797,267.70001220703125,112.91000366210938,144.35000610351562,166.72000122070312,495.6400146484375,205.50999450683594,50.959999084472656,41.650001525878906,123.72000122070312
